Simple Production Data Report
Start date:,2/21/2025 12:00:00 AM
End date:,3/20/2025 12:00:00 AM

Timestamp,University of San Diego - Alcala Borrego,University of San Diego - Alcala Laguna,University of San Diego - Camino Hall,University of San Diego - Copley Library,University of San Diego - Founders Hall,University of San Diego - Jenny Craig Pavillion,University of San Diego - Kroc,University of San Diego - Manchester A,University of San Diego - Manchester B,University of San Diego - Soles,University of San Diego - West Parking
,Production meter net energy,Production meter net energy,Production meter net energy,Production meter net energy,Production meter net energy,Production meter net energy,Production meter net energy,Production meter net energy,Production meter net energy,Production meter net energy,Production meter net energy
,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh,kWh
3/9/2025 3:00:00 PM,14.6455727003731,14.1882291666698,38.25,33.8481250000186,120.75,0,0,37.125,0,67.752072234638,108.472952657728
3/9/2025 4:00:00 PM,11.5727344398883,8.4070833332953,24.625,23.5696874999558,80.6875,0,0,27.625,0,52.5030338540673,79.0162140085595
3/9/2025 5:00:00 PM,2.95190348577671,3.1255208333605,8.75,8.44593749998603,30.25,0,0.25,13.25,0,18.1210366019513,41.0108333337121
3/9/2025 6:00:00 PM,0.104104428381106,0.250104166683741,0.875,0.657187500037253,1.5625,0,0,2.125,0,1.50884621054865,6.75
3/9/2025 7:00:00 PM,0.0380957031247817,0.03125,0,0,0,0,0,0,0,0,0
3/9/2025 8:00:00 PM,0.0361067708336122,0,0,0.03125,0,0,0.25,0,0,0.25,0.125
3/9/2025 9:00:00 PM,0.0390885416663878,0.03125,0,0.03125,0,0,0,0.125,0,0,0.25
3/9/2025 10:00:00 PM,0.0380761718752183,0.03125,0,0,0,0,0,0,0,0.125,0
3/9/2025 11:00:00 PM,0.0375943357203141,0.03125,0,0,0.125,0,0.25,0,0,0,0.25
3/10/2025 12:00:00 AM,0.039055967808963,0.03125,0,0.03125,0,0,0,0.125,0,0.125,0
3/10/2025 1:00:00 AM,0.0380924696901275,0.0311458333162591,0,0,0,0,0,0,0,0.125,0.25
3/10/2025 2:00:00 AM,0.0410286893811644,0.000104166683740914,0,0.0625,0,0,0,0.125,0,0,0.125
3/10/2025 3:00:00 AM,0.0380859375009095,0.03125,0,0,0.125,0,0.25,0,0,0.12458425713703,0
3/10/2025 4:00:00 AM,0.0390690321901275,0.03125,0,0.03125,0,0,0,0.125,0,0.000415742862969637,0.25
3/10/2025 5:00:00 AM,0.0390559678098725,0.03125,0.125,0.03125,0,0,0,0,0,0.125,0
3/10/2025 6:00:00 AM,0.039537847077554,0.03125,0,0,0,0,0.25,0.125,0,0.125,0.25
3/10/2025 7:00:00 AM,0.0380989150753521,0.0311458333162591,1.125,0.124685929680709,1.75,0,1.75,0.25,0,1.12388640874997,2.125
3/10/2025 8:00:00 AM,2.11701716933112,3.31187500001397,14.375,9.86287625937257,42,0,20.25,9.375,0,21.3513385176193,27.9929401990958
3/10/2025 9:00:00 AM,7.59723085591395,9.31177083333023,32,28.6908297706977,97.5,0,3,31.4913984464947,0,35.1497750736307,68.3820598009042
3/10/2025 10:00:00 AM,12.1280436197922,14.3408333333791,41.5,36.3523916223203,129.6875,0,0,26.2586015535053,0,74.625,99.4829734219238
3/10/2025 11:00:00 AM,15.1144335937506,16.7208333332674,47.125,41.370153917931,147.9375,0,0,40.125,0,89.2269700330216,121.017026578076
3/10/2025 12:00:00 PM,17.2505022970299,18.0935416666907,50.25,44.561562500021,159.59375,0,0.25,45,0,85.873877328122,134.25
3/10/2025 1:00:00 PM,17.3209662453282,18.2813541666255,49.75,43.9403124999953,157.53125,0,0,46.125,0,85.7508951504715,136.5
3/10/2025 2:00:00 PM,16.3367199342038,17.0940625000512,45.625,40.2556249999907,144.0625,0,0,43.375,0,78.9531366589945,126.875
3/10/2025 3:00:00 PM,13.6501824484794,13.0005208333605,36,31.6371874999604,112.9375,0,0,34,0,61.5527789869811,101.608803986805
3/10/2025 4:00:00 PM,11.1137026426668,8.5008333332953,24.625,22.6868750000722,78.8125,0,0.25,27.375,0,43.1423418424092,75.624529346358
3/10/2025 5:00:00 PM,3.18098632812507,2.93802013655659,7.875,7.07749999995576,25.40625,0,0,11.5,0,14.3743055555969,28.8916666668374
3/10/2025 6:00:00 PM,0.340091679473517,0.281459030113183,1.125,0.846250000002328,2.46875,0,0,1.375,0,1.75069444440305,3.375
3/10/2025 7:00:00 PM,0.0390749218704514,0.03125,0,0,0.25,0,0.25,0.125,0,0.125,0.125
3/10/2025 8:00:00 PM,0.0380860028217285,0,0,0.03125,0,0,0,0,0,0,0.125
3/10/2025 9:00:00 PM,0.0400455293693085,0.0311458333162591,0,0.03125,0,0,0,0.125,0,0.125,0.125
3/10/2025 10:00:00 PM,0.0390624999990905,0.0313541666837409,0,0,0,0,0,0,0,0.125,0.125
3/10/2025 11:00:00 PM,0.0400456164652496,0.03125,0,0.03125,0,0,0,0,0,0,0.125
3/11/2025 12:00:00 AM,0.0395311629044954,0.03125,0,0.03125,0.125,0,0,0.125,0,0.125,0.125
3/11/2025 1:00:00 AM,0.0400391495959411,0,0,0,0,0,0,0,0,0,0.125
3/11/2025 2:00:00 AM,0.0400390625,0.03125,0,0,0,0,0.25,0,0,0.125,0.125
3/11/2025 3:00:00 AM,0.0410222003038143,0,0.125,0.0625,0,0,0,0.125,0,0,0.125
3/11/2025 4:00:00 AM,0.0390754559457491,0.0625,0,0,0,0,0,0.125,0,0.125,0.125
3/11/2025 5:00:00 AM,0.0400390625,0.03125,0,0.03125,0,0,0.25,0,0,0,0.125
3/11/2025 6:00:00 AM,0.0410091145840852,0.03125,0,0.03125,0.125,0,0,0,0,0.125,0.125
3/11/2025 7:00:00 AM,0.0380669398900864,0,0.625,0.309701492544264,1.15625,0,0.999169434886426,0.25,0,0.749443825799972,1.87458333349787
3/11/2025 8:00:00 AM,0.867224385033296,0.622268546780106,3.25,2.55823192454409,7.96875,0,4.50083056511357,1.25,0,4.75055617420003,8.24626384244766
3/11/2025 9:00:00 AM,2.5016120647615,2.44002311985241,7.875,6.62269158294657,24.6875,0,12,5.875,0,12.8643427470233,20.624584717676
3/11/2025 10:00:00 AM,2.85003671448067,2.81239583337447,8.75,7.59448806528235,27.125,0,8.75,6.375,0,12.7588516972028,23.6241583609954
3/11/2025 11:00:00 AM,3.76201530921298,3.74906250002095,12.875,10.9333244346781,40.25,0,0.25,6.25,0,22.8716666668188,34.3804097453831
3/11/2025 12:00:00 PM,6.02898078453745,5.93822916661156,19.25,16.8424293341814,60,0,0,18.2475027746987,0,30.5026416636538,54.7425249168882
3/11/2025 1:00:00 PM,1.39431966145821,1.40645867947023,4.375,3.63442211051006,12.78125,0,0,2.62749722530134,0,9.25249722530134,11.1299833887024
3/11/2025 2:00:00 PM,0.911328818733637,0.781457987206522,3.25,2.4981485552853,8.375,0,0.25,2,0,4.99404928716831,7.99957502773032
3/11/2025 3:00:00 PM,1.71284275796279,1.68718888430158,5.25,4.37281250004889,15.8125,0,0,3.75,0,7.00595071283169,13.4991666664137
3/11/2025 4:00:00 PM,1.25955726444954,1.28156111575663,4.25,3.50655150751118,12.03125,0,0,4.25,0,7.99930632626638,11.2533333335305
3/11/2025 5:00:00 PM,0.0573161239872206,0.0313541666255333,0.375,0.220948492467869,0.75,0,0.25,0.125,0,0.375693673733622,0.750416666734964
3/11/2025 6:00:00 PM,0.0371223525753521,0,0,0.03125,0,0,0,0,0,0.125,0.125
3/11/2025 7:00:00 PM,0.0380761718752183,0,0,0,0,0,0,0.125,0,0.124584717676044,0.125
3/11/2025 8:00:00 PM,0.0385546874995271,0.0625,0,0.03125,0,0,0.25,0,0,0.125415282323956,0.25
3/11/2025 9:00:00 PM,0.0381079101571231,0,0,0.03125,0.125,0,0,0,0,0,0
3/11/2025 10:00:00 PM,0.0390698242181315,0.03125,0.125,0,0,0,0,0.125,0,0,0.25
3/11/2025 11:00:00 PM,0.0390333004570493,0.03125,0,0,0.125,0,0,0.125,0,0.125,0
3/12/2025 12:00:00 AM,0.0385838544361832,0,0,0.0625,0,0,0.25,0,0,0,0.125
3/12/2025 1:00:00 AM,0.0390560221903797,0.0625,0,0,0,0,0,0,0,0.25,0.125
3/12/2025 2:00:00 AM,0.0400455075950958,0.03125,0,0.03125,0,0,0,0,0,0,0.125
3/12/2025 3:00:00 AM,0.0380989578925437,0.03125,0,0.03125,0,0,0.25,0.125,0,0,0.25
3/12/2025 4:00:00 AM,0.0400456386787482,0,0,0,0.125,0,0,0,0,0.125,0.125
3/12/2025 5:00:00 AM,0.0390428376686032,0,0,0.03125,0,0,0,0.125,0,0,0.125
3/12/2025 6:00:00 AM,0.0390496102481848,0.0625,0,0,0,0,0,0,0,0.25,0
3/12/2025 7:00:00 AM,0.230404930783152,0.294969792186748,1.75,1.2089062500163,4.0625,0,2.25,0.25,0,1.62430555536412,3.62333333352581
3/12/2025 8:00:00 AM,1.68391147546663,1.76588269410422,5.75,4.81390624999767,18.34375,0,8.5,4.625,0,8.87569444463588,14.2495902543887
3/12/2025 9:00:00 AM,4.57119223643713,4.87507978797657,14.125,11.5614062499953,43.96875,0,13.75,6.375,0,22.6145554522518,35.6270764120854
3/12/2025 10:00:00 AM,5.36630269505076,5.43844272568822,13,10.7384375000256,40.59375,0,0.25,16,0,20.1174703713041,33.494583333144
3/12/2025 11:00:00 AM,4.6027617367572,4.49968750006519,15.5,13.5416161380126,48.09375,0,0,9.875,0,26.6353396037593,46.4958333335817
3/12/2025 12:00:00 PM,15.7766468607897,16.6545833333512,40.125,34.7746338619618,127.65625,0,0,31,0,55.4981901282445,97.3845833332743
3/12/2025 1:00:00 PM,17.4630174720842,18.2163374441443,46.125,40.4944166142959,142.65625,0,0,44.875,0,75.249027777696,119.091250000289
3/12/2025 2:00:00 PM,14.2553624321718,14.6588750419905,38.375,32.6738646356971,118.625,0,0.25,37.625,0,73.6354166667443,101.908749999711
3/12/2025 3:00:00 PM,7.41451088980011,6.87624584714649,18.375,15.7846968283411,56.25,0,0,17.125,0,29.9616380778607,51.375
3/12/2025 4:00:00 PM,6.05198858530548,5.25062499998603,20.5,19.1996268656803,62.9375,0,0,15,0,35.1601674775593,76.6133485605242
3/12/2025 5:00:00 PM,2.55610120618712,2.12541666673496,5.875,5.01847624318907,18.03125,0,0.25,7.125,0,12.12819444458,18.0116514394758
3/12/2025 6:00:00 PM,0.114729817708394,0.0626041666255333,0.625,0.47126256278716,1.125,0,0,0.75,0,1.375,1.625
3/12/2025 7:00:00 PM,0.0371059887102092,0.03125,0,0,0,0,0,0.125,0,0.125,0.125
3/12/2025 8:00:00 PM,0.0366374679924775,0.03125,0,0.03125,0,0,0.25,0.125,0,0.25,0.125
3/12/2025 9:00:00 PM,0.0380632704391246,0.03125,0,0.03125,0.125,0,0,0,0,0.125,0.25
3/12/2025 10:00:00 PM,0.0371223955471578,0,0,0,0,0,0,0,0,0,0
3/12/2025 11:00:00 PM,0.0390688804918682,0.0625,0,0.03125,0,0,0,0.125,0,0,0.25
3/13/2025 12:00:00 AM,0.0380859594197318,0.03125,0,0,0.125,0,0.25,0,0,0.249861265299842,0
3/13/2025 1:00:00 AM,0.0380842770518939,0,0,0.03125,0,0,0,0,0,0.000138734700158238,0.125
3/13/2025 2:00:00 AM,0.0371142905842134,0.0625,0.25,0.03125,0,0,0,0.125,0,0.124722838168964,0.125
3/13/2025 3:00:00 AM,0.0390494738412599,0,0,0.03125,0,0,0,0,0,0.00027716183103621,0.25
3/13/2025 4:00:00 AM,0.0375992620347461,0,0,0,0,0,0,0.125,0,0,0.125
3/13/2025 5:00:00 AM,0.0390648878183129,0.03125,0,0,0.125,0,0,0,0,0.125,0
3/13/2025 6:00:00 AM,0.037602629414323,0.0299520766711794,0,0.03125,0,0,0,0,0,0.125,0.25
3/13/2025 7:00:00 AM,0.0380883748030101,0.0325479233288206,0,0.03125,0.125,0,0.25,0.125,0,0,0
3/13/2025 8:00:00 AM,0.194306542642153,0.153722852061037,1.625,1.05464824120281,3.25,0,2,0.375,0,2.25,4
3/13/2025 9:00:00 AM,1.76396582357847,1.74991984578082,5.875,4.86385050253011,17.84375,0,8.99666666658595,3.5,0,7.99875138723291,15.746666666586
3/13/2025 10:00:00 AM,2.98985060880113,2.97072385624051,9,7.767430904496,28.625,0,13.753333333414,5.125,0,16.1262486127671,24.503333333414
3/13/2025 11:00:00 AM,6.5812908636708,6.65397646918427,20.25,17.3845152670401,63.1875,0,1.5,13.75,0,33.7046557066496,53.4796511626337
3/13/2025 12:00:00 PM,12.7870528340709,12.9378028101055,36.125,32.3342425847659,114.25,0,0,25.125,0,62.0342331824359,93.9921096344478
3/13/2025 1:00:00 PM,15.2250715274877,16.028134689841,46.875,41.8704990671249,147.1875,0,0.25,37.125,0,69.1237499997951,126.236710963887
3/13/2025 2:00:00 PM,16.4659640206937,16.9387479235884,47.375,42.2535634328378,151.53125,0,0,53.6133462819271,0,74.0123611111194,125.791528239031
3/13/2025 3:00:00 PM,13.8568902664456,13.3164514119853,34.75,30.5500746268663,110.15625,0,0,29.0116537180729,0,75.125,93.625
3/13/2025 4:00:00 PM,9.45319704716985,7.49979097454343,21.625,20.0657066231361,70,0,0.25,19.875,0,38.1212541621644,67.625
3/13/2025 5:00:00 PM,3.66706938243988,3.40677083330229,9.25,8.72114039177541,30.9375,0,0,12.125,0,20.6274958376307,37.75
3/13/2025 6:00:00 PM,0.421589493355896,0.406458333367482,1.25,1.19682835822459,4.03125,0,0,2.375,0,3.37625000020489,5.5
3/13/2025 7:00:00 PM,0.0390625,0,0,0.03125,0,0,0,0,0,0.25,0.25
3/13/2025 8:00:00 PM,0.0390560112118692,0.0625,0,0.03125,0,0,0.25,0.125,0,0,0
3/13/2025 9:00:00 PM,0.0395572700381308,0,0.25,0,0,0,0,0,0,0.125,0.25
3/13/2025 10:00:00 PM,0.0400195961374266,0.03125,0,0.0625,0,0,0,0,0,0,0
3/13/2025 11:00:00 PM,0.040528884836931,0.0623958333162591,0,0,0,0,0.25,0.125,0,0,0.25
3/14/2025 12:00:00 AM,0.0400234535100026,0.000104166683740914,0,0,0.125,0,0,0,0,0.25,0.125
3/14/2025 1:00:00 AM,0.0400628095112552,0,0,0.03125,0,0,0,0.125,0,0,0.125
3/14/2025 2:00:00 AM,0.0400423177088669,0.03125,0,0.03125,0,0,0.25,0,0,0.125,0.125
3/14/2025 3:00:00 AM,0.0409966273900864,0.03125,0,0,0,0,0,0,0,0,0.125
3/14/2025 4:00:00 AM,0.0395339715669252,0.03125,0,0.03125,0,0,0,0.125,0,0,0.125
3/14/2025 5:00:00 AM,0.0390851993633987,0,0,0.0293749999837019,0.25,0,0,0,0,0,0.125
3/14/2025 6:00:00 AM,0.0410352215712919,0.0625,0,0.00187500001629815,0,0,0.25,0.125,0,0.25,0.125
3/14/2025 7:00:00 AM,0.316396506149431,0.281146179419011,1.75,1.24437500000931,3.96875,0,2,0.75,0,2.125,3.87416666687932
3/14/2025 8:00:00 AM,1.49332078064072,1.49979027541121,5.625,4.63937500002794,16.40625,0,8.75,2.5,0,5.625,14.8696040969808
3/14/2025 9:00:00 AM,3.83166708037152,3.99885763431666,12.375,10.6383271144005,39.03125,0,14,9.125,0,23.625,31.4966777409427
3/14/2025 10:00:00 AM,6.41300265206974,6.71896006370662,20.375,17.6330845771008,64.15625,0,1.25,15.625,0,33.6050902842544,52.0012181617785
3/14/2025 11:00:00 AM,4.58710265509035,4.50051668047672,14.125,12.1048383084708,44.25,0,0,10.125,0,23.5126916556619,39.0008333333535
3/14/2025 12:00:00 PM,4.19543092036929,4.09323193517048,12.75,11.0223492462537,40.34375,0,0,10.5,0,19.3822180600837,36.0033471761271
3/14/2025 1:00:00 PM,8.59101335392461,8.53072951285867,25.875,22.4070446931291,80.3035714285797,0,0,17.625,0,45.2390399556607,72.1291528239381
3/14/2025 2:00:00 PM,6.14670499377007,6.00083021860337,17.75,15.2907196969609,55.3214285714203,0,0,14.25,0,29.5109600443393,49.8616666668095
3/14/2025 3:00:00 PM,4.5711553502224,4.43822916666977,12.875,11.0869633838302,40.25,0,0.25,12,0,21.4854719866998,35.1383333331905
3/14/2025 4:00:00 PM,2.78218749999996,2.78114583331626,7.125,6.04033504013205,22.9375,0,0,6.625,0,9.01452801330015,18.875
3/14/2025 5:00:00 PM,0.88889322916657,0.875312500051223,2.875,2.20508793968474,7.4375,0,0,3.625,0,6.62486111116596,7.875
3/14/2025 6:00:00 PM,0.0361556097732318,0.0625,0,0.03125,0.5,0,0.25,0.125,0,0.125000154133886,0.25
3/14/2025 7:00:00 PM,0.0380632267442707,0,0,0.03125,0,0,0,0,0,0.125138734700158,0.25
3/14/2025 8:00:00 PM,0.03857421875,0.03125,0,0,0,0,0,0.125,0,0,0.124583333265036
3/14/2025 9:00:00 PM,0.0390819663616639,0,0,0.0290733830770478,0.125,0,0.25,0,0,0,0.125416666734964
3/14/2025 10:00:00 PM,0.0390365448502052,0.0625,0,0.00217661692295223,0,0,0,0,0,0.125,0
3/14/2025 11:00:00 PM,0.0380988501874526,0,0,0.03125,0,0,0,0.125,0,0,0.25
3/15/2025 12:00:00 AM,0.039062434677362,0.03125,0.25,0,0,0,0,0,0,0.25,0.125
3/15/2025 1:00:00 AM,0.0390755861562866,0.03125,0,0.03125,0,0,0.25,0.125,0,0,0.125
3/15/2025 2:00:00 AM,0.0390494138437134,0,0,0.03125,0.125,0,0,0,0,0,0
3/15/2025 3:00:00 AM,0.0385807944894623,0.0625,0,0,0,0,0,0,0,0.124861265299842,0.125
3/15/2025 4:00:00 AM,0.04051586886726,0.03125,0,0.0593905472778715,0,0,0.25,0.125,0,0.000138734700158238,0.125
3/15/2025 5:00:00 AM,0.0390626627631718,0,0,0.00310945272212848,0,0,0,0.125,0,0.375,0.25
3/15/2025 6:00:00 AM,0.0390624999990905,0.03125,0,0.03125,0,0,0,0,0,0,0
3/15/2025 7:00:00 AM,0.0737548017032168,0.310924369725399,2.25,0.954687499965075,4.99802740861196,0,3.5,0.625,0,2.875,4.5
3/15/2025 8:00:00 AM,2.94192048639979,3.59293256548699,12,8.03156250005122,35.658222591388,0,17.2458471758291,9.5,0,17.7387795313261,26.8679401992122
3/15/2025 9:00:00 AM,7.53918062784123,9.18812223145505,25.5,21.9899999999907,80.53125,0,5.00415282417089,25.625,0,39.3738593575545,64.1170598008903
3/15/2025 10:00:00 AM,9.66279261239924,9.53229166666279,30.25,27.893619402952,93.8125,0,0,28.875,0,45.630563108949,63.6399999998976
3/15/2025 11:00:00 AM,15.6550868848635,17.4673992940225,38.25,34.0882555970456,119.75,0,0,44.875,0,72.620548002189,111.25
3/15/2025 12:00:00 PM,15.3155659520344,15.718329872645,43.5,38.8151958954986,139.625,0,0.25,45.875,0,73.8620178110432,104.5
3/15/2025 1:00:00 PM,17.5871135927118,18.3126041666837,49.625,44.5698041045107,158.3125,0,0,45.75,0,85.5817137975246,137.5
3/15/2025 2:00:00 PM,16.4775974615868,17.1540624999325,46.125,40.9940625000163,145.875,0,0,43.125,0,69.5573795023374,129.090833333205
3/15/2025 3:00:00 PM,14.9885505346756,14.4405208333628,38.5,34.2381249999744,122,0,0.25,37.25,0,68.8769535394385,110.631342746667
3/15/2025 4:00:00 PM,11.9682884063295,8.84344096068526,25.5,24.2409375000279,83.25,0,0,27.875,0,49.1280521643348,81.6416112955194
3/15/2025 5:00:00 PM,4.15961144897028,3.78291320597054,9.25,9.32131281401962,32.65625,0,0,14,0,24.3785985871218,43.8816445181146
3/15/2025 6:00:00 PM,0.169610959056627,0.343958333367482,1,0.862437185947783,1.9375,0,0.25,2.375,0,1.75153459818102,7.37956810649484
3/15/2025 7:00:00 PM,0.0341927518811644,0,0,0.03125,0,0,0,0,0,0.25,0.125
3/15/2025 8:00:00 PM,0.0341796875,0.03125,0.125,0,0,0,0,0.125,0,0,0.125
3/15/2025 9:00:00 PM,0.03515625,0.03125,0,0,0,0,0.25,0.125,0,0,0.125
3/15/2025 10:00:00 PM,0.0370833333327028,0.0625,0,0.0625,0,0,0,0,0,0.125,0.125
3/15/2025 11:00:00 PM,0.0371354166672972,0,0,0,0,0,0,0,0,0,0.125
3/16/2025 12:00:00 AM,0.03662109375,0,0,0,0,0,0,0,0,0.125,0.125
3/16/2025 1:00:00 AM,0.0370963541672609,0.03125,0,0.0625,0.125,0,0.25,0.125,0,0,0.125
3/16/2025 2:00:00 AM,0.0380859375,0.03125,0,0,0,0,0,0.125,0,0.125,0.125
3/16/2025 3:00:00 AM,0.0371094182582965,0.03125,0,0.03125,0,0,0,0,0,0,0.125
3/16/2025 4:00:00 AM,0.0371223525744426,0.03125,0,0,0,0,0.25,0,0,0.125,0.25
3/16/2025 5:00:00 AM,0.0375782543460446,0.03125,0,0.03125,0.25,0,0,0.125,0,0.25,0
3/16/2025 6:00:00 AM,0.0371190759524325,0.03125,0,0,0,0,0,0.125,0,0,0.25
3/16/2025 7:00:00 AM,0.128107538285803,0.389004845113959,2.625,0.659330985916313,5.34375,0,3.5,0.5,0,3.37222222238779,4.12292358791456
3/16/2025 8:00:00 AM,3.30280306590521,4.74491586349905,17.125,13.0819625463919,51.03125,0,18.75,10.875,0,20.2527777776122,35.2358264125651
3/16/2025 9:00:00 AM,7.26811344995895,8.86462095804745,27.125,24.1493314676918,83.90625,0,2.5,20.75,0,48.3683333331719,62.8912499995204
3/16/2025 10:00:00 AM,12.1130461936764,14.1516867385944,41,35.9031250000116,128,0,0.25,32.25,0,68.8816666668281,100.5
3/16/2025 11:00:00 AM,14.8809912109373,16.2849799280521,45.875,40.7948694029474,145.5,0,0,39.125,0,78.3085891841911,119.854999999981
3/16/2025 12:00:00 PM,16.8899560546879,17.6871787904529,48.875,43.150186567218,155.21875,0,0,43.25,0,61.4414108158089,131.355132890516
3/16/2025 1:00:00 PM,17.7080859375001,18.5627170428634,50.625,44.880256529781,160.5625,0,0.25,47,0,109.988472221885,138.539867109503
3/16/2025 2:00:00 PM,15.5809765624999,16.0005208333605,42.875,38.0096875000163,136.34375,0,0,41.75,0,73.9927885683719,119.971666666563
3/16/2025 3:00:00 PM,14.411373697917,13.8441666666768,37.375,33.1079020100879,117.875,0,0,34.75,0,63.8852669878397,106.375509413192
3/16/2025 4:00:00 PM,11.791751302083,8.84250899782637,25.375,23.9741292399704,82.875,0,0,27.625,0,45.7184159085155,81.6528239202453
3/16/2025 5:00:00 PM,4.46219401041708,3.9087403054582,9.75,9.54220241832081,33.4375,0,0.25,13.5,0,19.413250757847,43.1166943522403
3/16/2025 6:00:00 PM,0.256048177082448,0.437709030054975,1.25,1.02826633164659,2.8125,0,0,2.75,0,2.37680555554107,7.3833056477597
3/16/2025 7:00:00 PM,0.0361442057301247,0.03125,0,0.03125,0,0,0,0,0,0,0.125
3/16/2025 8:00:00 PM,0.0376057942703483,0.03125,0,0,0,0,0,0.125,0,0,0.125
3/16/2025 9:00:00 PM,0.0366015624995271,0.03125,0,0.0625,0.125,0,0,0,0,0,0.25
3/16/2025 10:00:00 PM,0.0371223958336486,0.03125,0,0,0,0,0,0.125,0,0.25,0
3/16/2025 11:00:00 PM,0.0380665787115504,0.03125,0,0.0276562499930151,0.125,0,0.25,0,0,0,0.25
3/17/2025 12:00:00 AM,0.0381053179180526,0,0,0.00359375000698492,0,0,0,0,0,0,0
3/17/2025 1:00:00 AM,0.0390495868832659,0,0,0.03125,0,0,0,0.125,0,0.125,0.25
3/17/2025 2:00:00 AM,0.0390819019039554,0.0625,0,0,0,0,0.25,0,0,0,0.124583333265036
3/17/2025 3:00:00 AM,0.0380729599255574,0.03125,0,0.03125,0,0,0,0.125,0,0.125,0.125416666734964
3/17/2025 4:00:00 AM,0.0385611546580549,0,0,0,0,0,0,0,0,0.125,0.125
3/17/2025 5:00:00 AM,0.0390690753038143,0.03125,0,0.03125,0,0,0,0.125,0,0,0.125
3/17/2025 6:00:00 AM,0.038102148654616,0.03125,0,0,0.125,0,0.25,0,0,0.125,0.125
3/17/2025 7:00:00 AM,0.104879557291497,0.0932326159090735,1.125,0.730312499974389,2.15625,0,1.5,0.125,0,0.375,2.5
3/17/2025 8:00:00 AM,1.83239583333307,1.83851450151997,6.625,5.49843750003492,19.90625,0,9.99584717582911,3.5,0,11.75,17.875
3/17/2025 9:00:00 AM,4.08549804687482,4.3490862158942,11.625,9.90953124995576,37.09375,0,10.5041528241709,11.875,0,18.9975000000559,32.25
3/17/2025 10:00:00 AM,8.9068652343758,10.4359375000349,29.75,24.8570545709226,94.4509966777405,0,0,15.5,0,46.8597323959693,69
3/17/2025 11:00:00 AM,12.4005208333328,13.031874999986,36.375,31.7945079291239,114.58025332226,0,0.25,32.5,0,53.8848509374075,95.875
3/17/2025 12:00:00 PM,13.7012325590513,14.1240077503026,39.875,34.7820312500116,125.25,0,0,31,0,64.371666666586,105.375
3/17/2025 1:00:00 PM,17.6386588106179,18.2814089163439,50,44.3299999999581,158.6875,0,0,46.25,0,97.2612499999814,138
3/17/2025 2:00:00 PM,16.5384746028431,17.125,46.25,40.992812499986,146.9375,0,0,43.125,0,79.6779430159368,129.375
3/17/2025 3:00:00 PM,14.8765252665135,14.375624999986,38.625,34.1140625000116,121.6875,0,0.25,37.125,0,58.5640103691258,110.5
3/17/2025 4:00:00 PM,11.755689538043,8.87572916672798,24.875,23.701520100527,81.8125,0,0,27.5,0,48.3830466149375,80.4892026579473
3/17/2025 5:00:00 PM,3.58941262541884,2.6883333332953,6.625,6.03972989949398,21.28125,0,0,11.375,0,16.25,23.7607973420527
3/17/2025 6:00:00 PM,0.0351693143802549,0.03125,0.125,0,0.375,0,0.25,0.25,0,0.375,0.125
3/17/2025 7:00:00 PM,0.0371159505948526,0,0,0.03125,0,0,0,0,0,0.125,0
3/17/2025 8:00:00 PM,0.03662109375,0.0623958333744667,0,0,0,0,0,0.125,0,0,0.25
3/17/2025 9:00:00 PM,0.037109375,0.000104166625533253,0,0.03125,0,0,0.25,0,0,0.125,0.25
3/17/2025 10:00:00 PM,0.0390527668187133,0.03125,0,0,0.25,0,0,0,0,0.25,0
3/17/2025 11:00:00 PM,0.0380762043196228,0.03125,0,0.03125,0,0,0,0.125,0,0,0.125
3/18/2025 12:00:00 AM,0.0390560112118692,0.03125,0,0.03125,0,0,0,0,0,0.125,0.125
3/18/2025 1:00:00 AM,0.0361587676497948,0,0.125,0,0,0,0.25,0.125,0,0,0.125
3/18/2025 2:00:00 AM,0.040021137225267,0.0625,0,0.03125,0,0,0,0,0,0.25,0.125
3/18/2025 3:00:00 AM,0.03761555989513,0.03125,0,0,0,0,0,0,0,0,0.25
3/18/2025 4:00:00 AM,0.0390429687504366,0.03125,0,0.03125,0.25,0,0,0.125,0,0,0.125
3/18/2025 5:00:00 AM,0.0376171874995634,0,0,0.03125,0,0,0,0.125,0,0,0
3/18/2025 6:00:00 AM,0.0380826822920426,0.03125,0,0,0,0,0,0,0,0.125,0.125
3/18/2025 7:00:00 AM,0.0536962890628274,0.414550583518576,2.625,0.94921875,5.40625,0,3.25,0.625,0,2,4.49875000002794
3/18/2025 8:00:00 AM,2.96819304909513,4.7093035831349,15.25,11.5787663246156,44.875,0,19.7466777409427,10,0,19.625,29.6187499999069
3/18/2025 9:00:00 AM,8.23549690374239,10.718125000014,33.375,29.8262862821575,101.75,0,3.25332225905731,24.875,0,57.1170833334327,73.6183803989552
3/18/2025 10:00:00 AM,12.8280727424744,15.1557291666977,44,38.7927135678474,138.625,0,0,35.625,0,74.6223139881622,106.744952934794
3/18/2025 11:00:00 AM,15.6949124033235,17.9968843437964,50.25,44.5131713253795,158.5625,0,0,43.75,0,85.70137890568,129.233037098194
3/18/2025 12:00:00 PM,16.2726699676005,17.1592614894616,48.5,44.1623940012651,153.25,0,0.25,44.125,0,85.1585441266652,129.001661129761
